Customer_ID,Age,Gender,Membership_Type,Credit_Card_Open_Date,Credit_Card_Closed_Date,Credit_Card_Limit,Credit_Card_APR
57835,58,Male,Non-Prime,2025-02-10,,240000,34.59
59448,40,Male,Non-Prime,2025-08-17,,207000,31.99
26329,46,Male,Prime,2023-04-06,,162000,33.56
88809,52,Male,Prime,2024-12-06,,263000,32.94
82380,27,Male,Prime,,,,
30209,32,Male,Non-Prime,2022-06-24,,133000,29.08
13241,19,Male,Prime,2025-08-30,2026-05-25,282000,33.26
47509,59,Male,Non-Prime,2022-08-02,2026-06-10,265000,29.64
62301,44,Male,Prime,2026-07-20,,290000,29.71
71663,23,Female,Prime,2022-01-14,,245000,32.51
77805,25,Male,Non-Prime,2021-12-14,,223000,33.52
69558,55,Female,Prime,2023-07-28,,184000,32.08
38727,26,Female,Prime,2022-08-07,,287000,34.19
60456,55,Male,Prime,2022-10-29,,273000,29.48
43296,27,Male,Prime,2025-01-18,,109000,29.77
30014,55,Male,Non-Prime,2023-12-07,,105000,32.46
53735,28,Female,Non-Prime,,,,
27891,40,Male,Non-Prime,2022-07-17,,262000,31.78
57108,19,Male,Prime,,,,
67271,32,Male,Non-Prime,2023-02-06,,130000,32.74
89013,18,Male,Prime,2021-10-26,,219000,33.7
40234,37,Male,Prime,2022-05-29,,176000,29.94
48326,22,Female,Prime,2024-10-12,,294000,28.38
99179,19,Male,Prime,2026-06-23,2026-06-26,268000,31.63
37443,59,Female,Non-Prime,2023-09-20,,268000,28.3
48801,21,Male,Prime,2024-02-22,,194000,30.91
72500,32,Male,Prime,2023-10-13,,183000,28.12
19181,45,Male,Non-Prime,2024-03-26,2026-05-18,155000,29.57
52034,42,Male,Prime,2022-08-05,,111000,30.72
26117,22,Female,Prime,2021-09-23,,273000,28.78
36750,47,Male,Non-Prime,,,,
78411,56,Male,Non-Prime,2023-10-09,,300000,33.79
50145,19,Male,Prime,2024-03-16,,299000,28.29
74371,26,Male,Prime,2023-10-19,,211000,32.82
79159,28,Male,Non-Prime,2025-05-31,,254000,33.7
70391,34,Female,Prime,2024-06-29,,289000,28.92
88269,30,Male,Non-Prime,2022-04-05,,270000,29.37
97515,46,Male,Prime,2022-04-30,,149000,32.49
80291,42,Male,Prime,2023-01-27,,190000,30.21
73420,30,Male,Non-Prime,2026-04-19,,126000,31.33
97659,50,Male,Prime,2026-07-02,,291000,33.85
57446,39,Female,Prime,2023-03-03,,221000,28.97
17363,41,Female,Prime,2026-05-16,,146000,32.34
47789,30,Male,Prime,2024-08-23,,234000,34.6
80460,53,Female,Prime,2024-08-27,,224000,28.4
27471,45,Female,Prime,2022-07-02,,172000,28.42
31700,57,Female,Prime,2025-08-20,2025-10-05,123000,31.88
24195,42,Male,Non-Prime,2023-05-06,,234000,34.72
79130,58,Male,Non-Prime,,,,
21758,45,Male,Non-Prime,2023-05-19,,254000,30.32
74269,20,Male,Prime,2022-12-05,,204000,28.69
76581,19,Male,Prime,2022-05-07,2025-09-01,270000,30.54
11866,24,Female,Prime,2023-08-12,,210000,28.31
71563,44,Male,Prime,2024-10-20,,212000,30.72
15707,59,Male,Prime,2025-12-13,,275000,31.89
25774,54,Male,Non-Prime,2022-07-19,,181000,34.83
74653,34,Female,Prime,2024-05-01,,127000,33.73
24049,45,Male,Prime,2026-01-10,2026-04-20,106000,33.75
53295,30,Male,Prime,2025-08-05,,251000,29.6
32212,60,Female,Prime,2024-05-11,,224000,28.61
92091,55,Male,Prime,2022-04-22,,241000,32.22
66101,50,Male,Prime,,,,
21854,36,Male,Prime,2022-09-07,,127000,31.62
98674,40,Female,Prime,2024-08-31,,103000,28.76
26461,40,Male,Prime,2025-08-04,,170000,31.46
83538,39,Male,Prime,2025-04-13,,218000,29.05
15671,30,Male,Prime,,,,
32309,51,Female,Prime,2024-10-31,,187000,28.44
93237,59,Male,Non-Prime,2025-08-31,,281000,34
10784,33,Male,Prime,2025-10-24,,170000,28.09
68135,40,Male,Non-Prime,2025-07-31,,203000,34.58
88726,36,Male,Prime,,,,
90737,60,Male,Non-Prime,,,,
63579,53,Female,Non-Prime,2023-11-20,2024-03-17,224000,34.88
77698,59,Male,Non-Prime,2022-03-31,,272000,28.38
98993,31,Female,Prime,2026-02-18,,290000,32.49
60863,45,Male,Prime,2023-06-29,,129000,33.95
36320,45,Male,Non-Prime,2021-11-14,2023-10-12,285000,28.89
70543,54,Male,Prime,2022-03-16,2025-07-16,198000,32.09
64751,35,Male,Non-Prime,2026-01-07,,152000,30.76
71655,30,Male,Non-Prime,,,,
89271,20,Male,Non-Prime,2022-09-04,2025-03-20,296000,34.39
25692,51,Male,Prime,2025-07-28,,199000,31.77
54889,27,Female,Prime,2026-08-02,,166000,28.65
99918,33,Male,Prime,2024-07-10,,227000,34.56
19558,49,Male,Non-Prime,2023-09-19,2025-05-12,148000,29.3
83235,22,Female,Prime,2024-05-19,,115000,34.25
15660,43,Male,Prime,2022-03-25,,126000,34.8
83456,48,Female,Non-Prime,2022-05-13,2024-11-30,126000,34.14
46643,23,Female,Non-Prime,2022-11-11,2026-04-18,130000,32.74
46061,25,Female,Prime,2021-12-17,,128000,33.2
28573,43,Male,Prime,2022-11-24,,228000,32.9
62856,30,Male,Prime,2022-10-15,,136000,31.22
17662,38,Male,Prime,2026-05-24,,169000,29.92
14664,57,Female,Prime,2024-10-25,,279000,30
18690,21,Female,Non-Prime,2026-05-10,,195000,33.12
49733,45,Female,Non-Prime,2024-09-04,,234000,32.38
42058,35,Male,Non-Prime,2024-10-13,,134000,32.09
74568,33,Male,Prime,,,,
19826,39,Male,Non-Prime,2023-03-30,2024-08-16,108000,33.42
87945,30,Male,Prime,,,,
28092,30,Male,Non-Prime,2024-05-28,,156000,28.74
87334,42,Male,Non-Prime,2025-11-15,,135000,30.54
39463,49,Female,Non-Prime,2025-08-17,,118000,29.85
16748,41,Female,Prime,2023-01-29,,124000,31.77
24365,22,Male,Prime,2022-06-24,,192000,28.43
78454,60,Male,Non-Prime,2023-12-05,,141000,33.34
97216,35,Female,Non-Prime,2022-02-04,,173000,28.75
45261,31,Male,Prime,2023-01-15,,201000,29.9
99197,59,Male,Non-Prime,2022-10-26,,238000,33.48
40051,54,Male,Non-Prime,,,,
55851,58,Male,Prime,2022-05-25,2022-08-05,260000,32.62
90884,38,Male,Prime,2024-06-07,,226000,34.47
94330,34,Female,Non-Prime,2024-06-08,,116000,32.32
33910,32,Male,Prime,2022-01-18,,275000,32.99
56674,36,Male,Non-Prime,2023-11-03,,284000,33.55
70768,48,Female,Non-Prime,,,,
29776,35,Male,Prime,2022-04-16,,155000,32.07
25975,53,Male,Non-Prime,2024-07-04,,261000,30.16
93025,51,Male,Prime,2023-06-03,2023-12-23,250000,29.75
13737,32,Male,Prime,2024-07-30,,137000,29.35
72628,44,Male,Non-Prime,2025-01-11,,142000,32.1
70735,58,Male,Prime,2025-07-29,,174000,33.56
30013,29,Male,Prime,,,,
58748,51,Male,Prime,,,,
80264,31,Female,Prime,2026-05-27,,174000,30.61
98144,54,Male,Prime,2023-09-24,,193000,32.81
11246,25,Male,Prime,,,,
80483,19,Male,Non-Prime,2025-09-20,,107000,29.77
38550,41,Female,Prime,,,,
61740,49,Female,Prime,2023-03-16,,243000,31.73
80545,42,Male,Non-Prime,2026-01-10,,279000,31.11
30106,48,Female,Prime,2026-01-15,2026-02-24,202000,32.94
42858,57,Female,Prime,,,,
96697,41,Male,Non-Prime,2025-04-19,,121000,28.78
86249,52,Male,Prime,2024-02-22,,189000,29.16
95243,44,Male,Prime,2023-02-18,,207000,34.31
23694,49,Female,Prime,2024-02-07,,148000,29.59
95169,42,Male,Non-Prime,2021-10-05,,154000,28.35
24737,51,Male,Non-Prime,2025-07-19,,175000,33.12
39034,32,Male,Prime,2025-03-28,,104000,32.79
18579,29,Male,Prime,2024-01-10,2024-07-29,164000,32.2
77502,19,Male,Non-Prime,2023-10-09,,142000,31.52
79045,18,Male,Prime,2024-02-07,,165000,34.79
92619,21,Male,Prime,2023-10-28,,124000,28.84
31175,39,Female,Prime,,,,
88719,57,Female,Non-Prime,2026-07-04,,219000,31.95
31147,37,Male,Non-Prime,,,,
23244,35,Female,Prime,2021-12-23,,258000,30.88
21806,30,Male,Prime,2023-07-05,,200000,33.48
29899,45,Male,Prime,2022-08-06,,117000,31.3
46013,46,Male,Prime,2023-05-28,,207000,34.13
99778,44,Male,Prime,2024-01-25,,217000,32.51
40357,31,Male,Prime,2022-01-04,,249000,33.36
13050,20,Female,Prime,2023-08-12,,186000,33.63
54024,33,Male,Prime,,,,
89370,36,Male,Prime,2025-11-13,,157000,33.25
37294,36,Male,Non-Prime,2025-08-06,,173000,32.87
79427,53,Female,Prime,2024-08-31,,229000,31.85
10278,26,Female,Non-Prime,2026-06-17,,214000,31.97
21337,34,Male,Prime,2026-03-13,,171000,29.33
65816,39,Male,Prime,,,,
38156,31,Female,Prime,2026-04-21,,221000,30.18
56188,18,Female,Non-Prime,2023-01-25,,147000,31.75
39182,39,Male,Prime,2023-07-21,2025-03-01,120000,29.75
96342,45,Male,Prime,2023-02-21,,131000,32.87
91222,58,Male,Prime,,,,
97241,43,Male,Non-Prime,2026-04-05,2026-06-21,132000,33.61
39308,33,Female,Non-Prime,2025-03-19,,137000,32.33
39325,32,Male,Non-Prime,2026-05-08,,157000,31.97
11480,35,Female,Prime,2024-01-22,,135000,31.43
90231,56,Male,Non-Prime,2023-07-31,,279000,29.43
91123,41,Female,Prime,2024-11-27,2026-02-08,116000,30.44
13955,41,Female,Non-Prime,2022-11-10,2023-10-04,205000,30.84
22600,39,Female,Non-Prime,2025-11-03,,182000,34.61
94191,18,Male,Prime,2025-11-12,,296000,30.98
22786,42,Female,Non-Prime,2024-02-29,2024-08-10,122000,32.1
48683,24,Female,Non-Prime,,,,
55103,37,Male,Prime,,,,
34617,39,Male,Non-Prime,2022-06-29,,273000,29.76
89416,20,Male,Prime,2025-01-26,,263000,30.67
29711,31,Male,Non-Prime,,,,
98911,19,Male,Prime,2023-03-23,,134000,33
19812,45,Female,Prime,2022-11-02,2026-02-06,234000,30.07
94448,50,Female,Prime,,,,
43789,24,Male,Non-Prime,2022-06-28,,211000,34.22
51736,47,Male,Non-Prime,2026-01-25,,214000,30.35
90479,32,Female,Prime,2022-11-04,,156000,28.95
45248,25,Female,Prime,,,,
19700,36,Female,Non-Prime,2024-04-28,,137000,30.53
23981,34,Female,Prime,2024-02-11,,165000,31.74
45054,57,Female,Non-Prime,2023-02-12,,185000,32.44
49273,49,Male,Non-Prime,2021-12-31,,202000,30.85
19508,31,Female,Non-Prime,2022-10-15,,148000,34.47
67327,32,Male,Non-Prime,2024-04-27,,123000,30.8
27890,40,Male,Non-Prime,2023-04-19,,222000,30.15
27320,26,Male,Prime,2026-04-15,,158000,34.2
92144,21,Male,Prime,2023-10-05,,216000,28.95
44181,48,Male,Prime,2023-09-19,,131000,28.87
78131,38,Male,Non-Prime,2021-09-02,,196000,34.55
61200,18,Male,Non-Prime,2023-07-26,,207000,29.46
56340,45,Male,Prime,2022-12-05,,110000,29.04
72893,60,Male,Prime,2022-04-13,,167000,31.75
92335,54,Male,Prime,2024-02-06,,127000,28.33
89053,48,Female,Non-Prime,2024-11-22,2026-07-25,113000,32.34
43768,24,Female,Prime,2024-12-07,2026-07-17,298000,31.17
40282,29,Male,Prime,2023-09-12,2025-06-17,164000,32.48
53180,27,Male,Prime,2025-08-31,,262000,29.99
11348,33,Male,Prime,2021-10-20,,151000,34.34
31423,37,Male,Prime,2023-04-09,,236000,29.89
60136,51,Male,Prime,2026-03-16,,252000,32.46
40113,47,Male,Non-Prime,2024-11-22,,219000,34.62
92238,33,Male,Prime,2021-10-13,,194000,30.81
94153,32,Female,Prime,,,,
92528,33,Male,Prime,2022-02-24,,170000,28.48
65524,35,Male,Non-Prime,2022-09-12,2023-09-25,286000,34.74
81237,41,Female,Prime,2023-03-13,,266000,33.35
24121,45,Male,Prime,2025-04-28,2025-06-17,293000,34.43
48542,32,Male,Prime,2023-05-28,,125000,32.89
86359,26,Male,Prime,2021-10-23,,246000,30.4
91940,26,Male,Prime,2023-10-18,,288000,28.86
93183,49,Male,Prime,2023-06-29,,136000,34.51
74531,51,Male,Prime,2022-06-09,2025-04-14,113000,31.43
65124,34,Female,Prime,2025-10-22,2025-12-04,248000,30.78
33722,21,Male,Non-Prime,2025-12-21,,215000,32.04
24502,37,Male,Non-Prime,2022-04-10,2026-03-02,268000,28.75
56833,22,Female,Prime,,,,
52068,40,Male,Prime,2026-04-05,2026-06-18,259000,32.47
76910,35,Female,Prime,2025-11-04,,140000,28.7
87916,34,Female,Prime,,,,
73231,56,Male,Prime,2023-12-14,,133000,31.57
97064,49,Female,Prime,2024-09-30,,263000,32.36
88918,20,Male,Non-Prime,2022-09-03,,233000,29.31
76229,31,Male,Non-Prime,2022-09-18,,205000,28.23
36760,50,Male,Non-Prime,2021-11-25,,172000,34.71
22659,26,Male,Prime,2025-06-25,,275000,28.19
26264,48,Female,Non-Prime,2023-05-10,,178000,28.01
62373,37,Male,Non-Prime,2024-04-15,,263000,30.26
50296,51,Male,Non-Prime,,,,
97991,54,Male,Prime,2021-12-09,,175000,32.02
58251,28,Female,Non-Prime,2022-01-05,2022-02-20,193000,34.26
22604,19,Female,Prime,2025-01-10,,160000,31.37
10618,21,Male,Prime,2023-04-08,,250000,33.41
70872,28,Female,Prime,2025-11-19,,201000,34.36
12530,37,Male,Non-Prime,2024-10-16,,146000,29.33
79410,34,Female,Non-Prime,2025-08-05,,280000,31.42
51985,24,Male,Non-Prime,2025-04-12,,177000,32.49
33176,51,Female,Non-Prime,2023-12-16,,209000,30.32
53404,20,Male,Prime,2026-01-31,,281000,33.18
27148,44,Male,Non-Prime,,,,
38177,44,Male,Prime,2023-05-19,,123000,30.95
64441,31,Female,Prime,2021-10-28,,288000,28.62
59388,18,Male,Non-Prime,,,,
43017,23,Female,Non-Prime,,,,
20254,49,Female,Non-Prime,2024-10-24,,128000,28.57
59539,24,Female,Non-Prime,2026-02-08,,259000,33.47
69511,50,Male,Prime,2026-07-12,,224000,30.34
18619,56,Male,Prime,,,,
71815,30,Male,Non-Prime,2025-12-18,,279000,30.42
17783,37,Male,Prime,2023-06-22,,258000,33.57
37125,35,Female,Prime,2024-08-17,,130000,34.22
39117,35,Female,Prime,2022-11-26,,162000,33.86
38178,45,Female,Prime,2021-10-05,2021-11-23,150000,31.39
61378,32,Male,Prime,2022-03-19,,249000,28.59
41463,37,Male,Prime,2026-07-28,,107000,30.6
85673,32,Female,Non-Prime,2022-03-03,,214000,30.97
54907,19,Male,Non-Prime,,,,
11122,31,Female,Prime,2025-09-26,,275000,31.96
27888,24,Male,Non-Prime,2022-08-27,,168000,32.49
23644,41,Female,Prime,2022-12-08,,264000,33.47
17884,25,Male,Non-Prime,2023-01-20,,122000,31.98
88746,58,Female,Prime,2025-04-12,,269000,32.19
97543,31,Female,Non-Prime,2026-01-13,,125000,29.72
21043,26,Male,Non-Prime,2024-02-12,,179000,28.41
94408,60,Male,Prime,2022-06-16,,259000,33.05
50012,60,Male,Non-Prime,2022-12-24,,130000,33.94
76447,31,Female,Prime,2024-12-02,,146000,30.88
56420,35,Female,Non-Prime,2023-06-01,,244000,31.84
89696,50,Male,Prime,2022-10-08,,244000,30.15
73538,22,Female,Non-Prime,2025-02-01,,228000,31.15
75999,55,Male,Prime,2025-08-19,2026-05-20,239000,29.46
51580,44,Female,Non-Prime,2024-04-03,,209000,33.32
59144,35,Female,Non-Prime,2026-06-25,,150000,31.44
33373,43,Female,Prime,2022-10-20,,169000,31.83
53135,39,Male,Non-Prime,2021-09-11,2026-01-13,136000,28.26
51403,55,Male,Prime,2023-10-08,,282000,32.36
59523,46,Male,Non-Prime,2021-11-12,,217000,29.42
81956,53,Male,Prime,2025-07-14,,180000,30.68
53911,41,Female,Prime,2026-07-17,,192000,30.89
28596,45,Male,Prime,2026-05-24,,289000,31.14
47654,25,Male,Non-Prime,2025-09-18,,131000,29.59
96659,59,Male,Prime,2024-01-14,,217000,33.95
21751,24,Female,Prime,2022-10-14,,201000,30.99
86866,57,Female,Prime,2021-10-13,,222000,32.28
85384,27,Male,Prime,2024-10-22,,104000,32.3
90138,20,Female,Prime,2024-08-01,,274000,32.25
90188,53,Female,Prime,2025-04-02,,286000,31.92
96625,21,Male,Non-Prime,2021-12-22,,213000,33.76
28142,23,Male,Prime,2026-01-22,2026-06-06,239000,33.69
93921,44,Male,Non-Prime,2025-06-17,,284000,30.92
70214,23,Male,Prime,2024-02-28,,241000,32.45
82135,34,Female,Non-Prime,2022-04-18,2024-08-24,131000,28.72
78704,21,Male,Prime,2025-12-06,,215000,28.64
80853,31,Female,Prime,,,,
55239,56,Female,Prime,2025-06-07,,185000,34.3
43816,42,Female,Prime,2021-11-29,2026-03-07,247000,32.55
77181,45,Male,Prime,2026-06-04,,287000,32.68
29557,24,Female,Prime,2026-04-01,2026-06-24,285000,29.1
56858,39,Female,Prime,2026-03-28,,190000,31.17
20329,51,Male,Prime,2023-12-06,,123000,30.81
46349,35,Female,Non-Prime,,,,
29018,59,Male,Prime,2023-06-27,,268000,28.96
62578,29,Male,Non-Prime,2024-08-04,,125000,31.77
83138,32,Male,Prime,2023-06-16,,284000,34.38
17890,56,Female,Prime,2022-03-10,,274000,34.25
31458,25,Male,Prime,,,,
14009,21,Male,Non-Prime,2023-07-06,,218000,30.62
49972,36,Male,Non-Prime,2024-08-01,,180000,34.59
28259,24,Male,Non-Prime,,,,
31562,25,Male,Prime,2026-07-27,,167000,33.96
63921,35,Female,Non-Prime,2021-09-05,2023-10-30,261000,34.53
88360,36,Male,Prime,2024-07-04,2026-08-03,101000,34.56
62694,45,Male,Prime,2024-05-02,,167000,29.68
97069,55,Female,Prime,2023-04-08,,180000,28.89
17281,33,Male,Prime,2026-07-28,2026-08-05,207000,32.84
43167,59,Male,Prime,,,,
14549,40,Male,Non-Prime,2025-11-23,2025-11-26,169000,30.29
48942,38,Female,Prime,2022-09-08,,169000,32.79
40376,32,Male,Prime,2024-09-09,,248000,28.43
73339,43,Male,Prime,2023-02-04,,190000,28.33
87861,41,Male,Prime,2023-12-11,,145000,30.48
80502,40,Male,Prime,2025-09-06,,190000,29.36
10712,56,Male,Prime,,,,
59731,40,Male,Prime,,,,
98133,41,Female,Prime,,,,
38751,41,Female,Non-Prime,2026-07-21,,184000,32.58
43704,37,Male,Non-Prime,2022-03-14,,283000,28.05
82865,45,Male,Prime,,,,
41384,26,Male,Non-Prime,,,,
66089,57,Male,Prime,,,,
39818,36,Female,Prime,2022-10-02,,103000,29.59
44176,22,Female,Non-Prime,2026-01-21,,233000,33.94
71803,57,Female,Prime,2023-11-02,2023-11-24,136000,34.75
68647,33,Female,Non-Prime,,,,
85089,27,Male,Prime,2023-04-12,,130000,29.45
11452,30,Male,Non-Prime,2021-09-20,,183000,30.37
48478,45,Female,Prime,,,,
98753,44,Male,Non-Prime,2024-09-20,2025-02-05,299000,34.11
40201,36,Male,Prime,,,,
22186,45,Male,Prime,2026-07-03,,219000,32.43
60942,31,Female,Non-Prime,2025-10-31,,113000,33.35
62374,39,Male,Non-Prime,2025-09-27,,250000,32.68
95083,31,Female,Non-Prime,2025-02-14,,142000,30.64
56906,33,Male,Prime,2024-05-02,,280000,32.42
50207,55,Male,Non-Prime,2022-01-23,2025-10-25,141000,33.85
75568,35,Female,Non-Prime,,,,
69008,20,Male,Prime,2025-09-21,,107000,28.57
43898,53,Male,Prime,2024-05-26,2024-11-29,194000,31.24
46385,19,Male,Prime,2024-10-28,,213000,30.78
47234,24,Female,Prime,,,,
40819,30,Male,Non-Prime,2024-10-03,2025-06-27,255000,31.51
88463,25,Female,Prime,2026-03-26,,191000,30.45
57389,47,Male,Prime,,,,
90269,35,Female,Prime,2025-03-25,,188000,31.32
63081,29,Male,Non-Prime,2025-07-21,,180000,29.8
68827,30,Male,Prime,,,,
13102,35,Female,Prime,2022-09-13,,131000,28.79
27484,40,Male,Non-Prime,2024-02-19,,136000,28.13
35721,20,Male,Non-Prime,2024-08-06,,272000,29.01
25894,32,Male,Prime,,,,
88316,39,Male,Non-Prime,,,,
51549,24,Female,Non-Prime,,,,
30385,26,Male,Non-Prime,2024-12-08,,229000,31.14
63650,54,Male,Non-Prime,,,,
69041,32,Male,Prime,2025-05-09,2026-01-11,105000,28.93
19126,24,Male,Prime,2023-01-28,,131000,31.45
36337,32,Male,Non-Prime,2022-01-05,,243000,31.96
85155,20,Male,Prime,2024-01-28,2026-01-18,232000,30.13
18913,23,Male,Non-Prime,2022-09-28,,105000,29.54
65072,54,Male,Prime,2024-11-21,,144000,28.56
92888,43,Male,Prime,2023-02-09,,146000,28.18
60816,34,Female,Prime,2021-09-23,,234000,28.74
18081,28,Female,Non-Prime,2023-08-21,,104000,33.19
10880,31,Female,Non-Prime,2023-02-05,,121000,30.41
93130,38,Male,Prime,2025-12-05,,260000,28.19
62661,49,Female,Prime,,,,
20950,51,Male,Prime,,,,
35857,48,Male,Non-Prime,2023-07-07,,148000,31
93937,35,Female,Prime,2022-07-08,,120000,28.77
37805,57,Male,Prime,2024-04-27,,149000,33.28
71318,39,Male,Prime,2026-07-12,,244000,32.82
46781,56,Male,Prime,2024-05-22,2024-06-29,271000,30.76
47229,44,Male,Non-Prime,,,,
31273,55,Male,Prime,2024-08-16,,179000,29.09
21078,45,Male,Prime,2022-10-06,,234000,33.27
92659,41,Female,Non-Prime,2026-03-20,,141000,32.2
96089,49,Female,Non-Prime,,,,
95904,57,Female,Non-Prime,2022-06-03,,279000,30.65
26547,55,Male,Prime,2025-03-17,,103000,34.32
21562,36,Female,Prime,2022-10-27,,117000,31.17
55146,31,Female,Prime,2023-01-24,,142000,30.27
43448,58,Male,Prime,2025-12-30,,105000,32.51
76937,43,Male,Non-Prime,,,,
66732,30,Male,Non-Prime,,,,
93743,52,Male,Non-Prime,2025-05-16,2026-02-14,184000,32.69
38101,41,Male,Prime,2023-06-12,2024-11-25,279000,33.98
33087,37,Male,Non-Prime,2025-08-04,,263000,32.85
90913,46,Male,Prime,2023-05-17,,168000,30.69
46313,32,Male,Prime,2026-05-11,,152000,33.37
60267,20,Male,Non-Prime,2024-08-03,2026-06-03,176000,34.29
57026,45,Male,Prime,2022-11-17,2025-08-07,218000,31.34
10124,44,Male,Prime,2025-08-25,,154000,28.03
71592,40,Male,Non-Prime,,,,
15860,46,Male,Non-Prime,2024-06-29,,182000,29.16
89524,39,Male,Non-Prime,2023-01-28,,210000,28.88
27820,36,Male,Prime,2023-09-15,,187000,30.15
38792,29,Male,Prime,,,,
42301,33,Male,Non-Prime,2026-06-18,,290000,33.6
20917,41,Female,Prime,2021-09-17,,253000,30.72
66612,60,Male,Prime,2024-01-25,,128000,28.34
22532,56,Female,Prime,,,,
12608,56,Male,Non-Prime,2024-06-16,,197000,32.7
92158,38,Male,Prime,2023-09-01,,279000,33.7
23529,51,Female,Non-Prime,2022-06-11,,260000,30.79
59653,30,Male,Non-Prime,2022-02-25,,185000,28.6
12098,36,Male,Non-Prime,2026-06-01,2026-07-16,104000,31.87
72427,25,Male,Prime,2024-07-15,,154000,28.85
85794,45,Male,Prime,2026-03-29,,208000,28.12
58654,45,Male,Non-Prime,2024-03-30,2024-06-28,227000,33.45
99667,48,Female,Non-Prime,2023-08-25,,152000,30.82
40055,20,Male,Prime,2023-04-15,,128000,31.68
94719,34,Female,Prime,2024-11-29,2025-06-07,267000,32.64
45721,37,Male,Prime,2024-11-06,,297000,30.81
38079,25,Male,Prime,2025-07-11,,205000,28.36
54477,20,Male,Prime,2024-12-19,,134000,29.77
17112,54,Male,Prime,2022-04-20,,154000,29.36
71425,37,Male,Non-Prime,2022-10-20,,104000,34.84
77572,42,Male,Prime,2025-10-18,,283000,33.18
95161,38,Male,Prime,2023-05-06,,124000,31.16
44330,21,Male,Prime,2023-06-22,,215000,28.44
43775,25,Male,Prime,2022-12-16,,155000,28.81
75165,42,Male,Non-Prime,2022-03-14,,211000,33.69
41381,18,Male,Prime,2022-04-22,,230000,34.62
64214,56,Female,Non-Prime,2026-03-29,,266000,28.22
11640,26,Male,Prime,2026-02-15,,141000,34.37
94030,43,Male,Prime,2022-07-25,2022-12-08,102000,30.66
83270,34,Female,Prime,2023-02-03,,127000,29.5
83041,42,Male,Prime,2026-05-11,,280000,28.72
41851,23,Male,Non-Prime,2021-12-17,,275000,33.4
85358,47,Male,Prime,2026-02-10,,219000,31.28
87927,27,Male,Non-Prime,2024-03-10,,220000,33.83
64379,53,Female,Prime,,,,
92867,47,Male,Prime,,,,
45633,40,Female,Non-Prime,2023-04-16,,283000,28.83
57988,33,Male,Non-Prime,2025-09-10,,184000,28.63
41164,32,Male,Prime,2024-08-05,,177000,28.93
97695,38,Male,Prime,,,,
80817,33,Male,Non-Prime,,,,
16188,43,Female,Non-Prime,2022-06-29,,133000,29.16
50229,39,Male,Non-Prime,2022-10-10,,248000,30.69
64234,22,Male,Prime,2025-03-19,,117000,33.35
59018,18,Male,Non-Prime,2022-09-03,,221000,30
50744,46,Male,Non-Prime,2024-03-18,2024-12-03,149000,34.45
53008,40,Male,Non-Prime,2022-06-14,,178000,34.4
64038,45,Female,Prime,2023-12-29,,158000,31.87
44543,32,Male,Prime,2023-02-02,,171000,32.42
19197,32,Male,Non-Prime,,,,
10920,55,Male,Non-Prime,2022-02-10,,159000,29.81
99404,38,Male,Prime,2023-08-09,,213000,30.56
16075,27,Male,Prime,2025-11-27,,195000,28.95
20742,29,Male,Prime,2025-07-04,,233000,34.47
25803,60,Female,Prime,2023-09-18,,287000,33.07
88109,41,Male,Prime,2022-07-01,,247000,28.32
15923,48,Female,Prime,,,,
72418,45,Male,Non-Prime,2023-05-22,,106000,30.4
84623,40,Male,Non-Prime,2024-05-02,2025-01-05,152000,33.71
81812,58,Male,Non-Prime,2024-02-01,,219000,30.41
65348,39,Male,Non-Prime,2024-02-27,,110000,32.51
43967,42,Male,Prime,2022-11-25,,199000,29.16
22472,39,Male,Prime,2022-08-26,,219000,31.91
63926,52,Male,Prime,,,,
43078,51,Male,Prime,2025-12-26,,254000,29.15
40274,57,Male,Prime,2022-12-29,,121000,32.33
55584,20,Male,Non-Prime,,,,
67738,47,Male,Prime,2023-05-05,,246000,34.88
94591,40,Male,Prime,2026-01-07,,199000,32.68
91953,25,Male,Prime,2026-03-22,,238000,31.61
22256,41,Female,Prime,2025-04-10,,187000,34.39
69831,22,Female,Non-Prime,2023-05-25,,149000,33.8
